0,1,2,3,4,5,6,7,8,9
-0.840343999186821,0.21111428081685926,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-0.15383636105773127,0.9840797442225979,-0.8157771112861038,0.5356704714929162,0.5815523271075671
1.188072550574471,-1.2483888830953649,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,-0.15383636105773127,-1.016177810661044,0.35562351201566433,-1.0050896257982853,0.5815523271075671
-0.840343999186821,1.0514342842814732,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,0.7634376237789149,-1.016177810661044,0.09435523574002495,-0.508480999398642,0.5815523271075671
1.188072550574471,0.034204806403256335,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-0.15383636105773127,0.9840797442225979,-0.8997009870128518,-0.5212145539217096,1.5148853646451512
1.188072550574471,-1.2926162516987656,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,-1.9883843307310236,0.9840797442225979,-0.5257980354197346,0.34466715364689954,-1.2851137479676011
1.188072550574471,1.3167984959018775,3.0431963749825326,-0.23894679956929837,-1.3814364023959054,-1.9883843307310236,0.9840797442225979,-0.7698398319409361,1.1214139795540343,0.5815523271075671
1.188072550574471,0.8745248098678702,3.0431963749825326,4.185031989557928,0.7238842108588146,-0.15383636105773127,0.9840797442225979,0.9784270108299524,1.987295687122643,-0.351780710430017
-0.840343999186821,-0.05424993080354513,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,0.7634376237789149,-1.016177810661044,-0.6803946486005863,1.1596146431232373,0.5815523271075671
-0.840343999186821,-1.2926162516987656,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,-0.15383636105773127,-1.016177810661044,-0.7864037547817416,-0.572148772013981,-0.351780710430017
1.188072550574471,0.4322511238338629,-0.3286018635605597,4.185031989557928,0.7238842108588146,-0.15383636105773127,-1.016177810661044,2.0239418205415984,0.3956013717391705,-1.2851137479676011
-0.840343999186821,0.3880237552304622,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-0.15383636105773127,0.9840797442225979,-0.10706206600417055,0.5356704714929162,1.5148853646451512
1.188072550574471,-1.1157067772851628,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,-0.15383636105773127,0.9840797442225979,-1.0068143547167274,0.5229369169698483,0.5815523271075671
1.188072550574471,1.1841163900916754,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-0.15383636105773127,0.9840797442225979,-0.9217862174672592,0.06452895413940804,1.5148853646451512
1.188072550574471,1.405253233108679,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-1.9883843307310236,0.9840797442225979,2.5838024125608254,-0.13920791822967615,0.5815523271075671
1.188072550574471,-0.4965236168375524,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,-0.15383636105773127,-1.016177810661044,-0.12141746579953516,-0.3429447905987608,-0.351780710430017
-0.840343999186821,-1.7791173063361736,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,1.6807116086155611,0.9840797442225979,-0.7157310173276382,-1.6417673519516742,-1.2851137479676011
-0.840343999186821,-0.8503425656647583,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,-1.9883843307310236,0.9840797442225979,-0.9440923002262106,-1.0942245074597596,1.5148853646451512
1.188072550574471,-1.6906625691293722,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,1.6807116086155611,0.9840797442225979,-0.5799068500330327,-1.9219055514591654,-1.2851137479676011
-0.840343999186821,1.2725711272984768,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-1.9883843307310236,0.9840797442225979,0.5579242229780359,-0.06280659109126975,0.5815523271075671
-0.840343999186821,0.07843217500665706,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-1.9883843307310236,0.9840797442225979,-0.5891826468238839,-0.10100725466047274,0.5815523271075671
-0.840343999186821,-0.894569934268159,-0.3286018635605597,-0.23894679956929837,-1.3814364023959054,-0.15383636105773127,0.9840797442225979,-0.01916284879562905,-0.22834279989115053,-0.351780710430017
-0.840343999186821,-0.09847729940694586,-0.3286018635605597,-0.23894679956929837,0.7238842108588146,-0.15383636105773127,0.9840797442225979,-0.5604718472331542,-0.9923560712752173,0.5815523271075671
